population,edge_ids,@source_node,@target_node,efferent_section_id,efferent_surface_z,afferent_center_y,efferent_center_z,efferent_segment_id,afferent_surface_z,afferent_segment_id,afferent_center_z,efferent_surface_x,efferent_section_type,efferent_segment_offset,afferent_center_x,afferent_section_type,afferent_section_id,afferent_section_pos,afferent_surface_y,afferent_segment_offset,efferent_surface_y,afferent_surface_x,efferent_center_y,efferent_section_pos,efferent_center_x
V1_neurons__V1_neurons__chemical_synapse,197600375,111927,62482,50,8310.954,1106.871,8310.918,19,8311.885,6,8311.952,9098.765,2,0.73342055,9099.26,3,180,0.22599936,1106.743,0.56560725,1104.8595,9099.225,1104.818,0.06445866,9098.679
V1_neurons__V1_neurons__chemical_synapse,197600376,111927,62482,55,8309.578,1113.3364,8309.477,2,8309.937,15,8309.997,9093.891,2,0.3662935,9093.847,3,181,0.37554282,1113.181,0.82333666,1112.0647,9093.852,1112.0712,0.017519532,9093.881
V1_neurons__V1_neurons__chemical_synapse,197600377,111927,62482,65,8328.627,1067.8826,8328.641,65,8328.52,20,8328.511,9128.251,2,0.25441793,9127.275,3,190,0.4730661,1068.0101,0.69082266,1069.7603,9127.338,1069.8579,0.2767343,9128.278
V1_neurons__V1_neurons__chemical_synapse,197600378,111927,62482,72,8340.099,1073.3864,8340.151,179,8339.957,5,8339.901,9102.444,2,0.25735757,9102.112,4,226,0.045398004,1073.5105,0.61520857,1073.8601,9102.197,1073.8854,0.60477453,9102.528
V1_neurons__V1_neurons__chemical_synapse,197600379,111927,62482,79,8334.556,1074.1842,8334.522,123,8334.418,9,8334.41,9049.971,2,0.86039734,9049.568,3,160,0.2879317,1074.093,0.0,1072.3591,9049.586,1072.263,0.7430175,9049.982
V1_neurons__V1_neurons__chemical_synapse,197600380,111927,62482,79,8319.767,1070.5483,8319.755,147,8320.813,14,8320.86,9048.21,2,0.37629935,9049.577,3,157,0.42426944,1070.6217,0.4593747,1072.2661,9049.516,1072.3518,0.8908296,9048.155
V1_neurons__V1_neurons__chemical_synapse,197600381,111927,62482,79,8313.834,1072.1387,8313.864,157,8313.702,5,8313.6875,9046.065,2,0.2917361,9046.058,3,134,0.719341,1072.0309,1.2407595,1070.724,9046.0625,1070.6268,0.95481664,9046.076
V1_neurons__V1_neurons__chemical_synapse,197600382,111927,62482,80,8308.81,1067.4478,8308.808,4,8308.861,12,8308.869,9043.145,2,0.20851544,9043.637,3,147,0.83716774,1067.5228,0.7757775,1067.9305,9043.5625,1068.0096,0.015310872,9043.08
V1_neurons__V1_neurons__chemical_synapse,197600383,111927,62482,81,8309.083,1068.1863,8309.054,1,8310.158,10,8310.222,9045.518,2,0.57699054,9045.009,3,147,0.69984186,1068.2653,0.73743767,1069.4213,9045.04,1069.5125,0.047023036,9045.481
V1_neurons__V1_neurons__chemical_synapse,197600384,111927,62482,97,8304.796,1108.8016,8304.773,20,8305.339,14,8305.373,9101.735,2,0.16129336,9103.137,3,180,0.50393844,1108.6871,0.792426,1106.7761,9103.058,1106.692,0.93113667,9101.682
V1_neurons__V1_neurons__chemical_synapse,197600385,111927,62482,98,8307.817,1103.4762,8307.746,8,8308.53,13,8308.638,9105.986,2,0.17684957,9106.5,3,179,0.5570411,1103.4072,0.92464817,1102.9653,9106.425,1102.8999,0.03193723,9105.953
V1_neurons__V1_neurons__chemical_synapse,197600386,111927,62482,98,8330.655,1071.1447,8330.722,77,8329.937,4,8329.825,9111.409,2,0.6496174,9110.91,3,190,0.09567984,1071.2368,0.88752705,1071.8318,9110.971,1071.896,0.29030994,9111.453
V1_neurons__V1_neurons__chemical_synapse,197600387,111927,62482,135,8398.527,991.825,8398.625,264,8398.263,41,8398.111,9163.433,2,0.533012,9163.535,4,218,0.7235065,991.7866,0.5228609,991.7155,9163.486,991.71704,0.6711545,9163.403
V1_neurons__V1_neurons__chemical_synapse,197600388,111927,62482,142,8340.825,1096.0101,8340.831,137,8340.825,28,8340.826,9043.049,2,0.4832577,9044.132,3,162,0.7753261,1096.031,0.92476267,1096.3176,9044.052,1096.3414,0.876121,9042.949
V1_neurons__V1_neurons__chemical_synapse,197600389,111927,62482,151,8306.06,1078.5134,8306.059,132,8306.155,12,8306.175,9038.592,2,0.5798692,9038.26,3,156,0.38025895,1078.5958,0.07721165,1078.9834,9038.328,1078.9921,0.36175975,9038.693
V1_neurons__V1_neurons__chemical_synapse,197600390,111927,62482,151,8308.468,1072.5741,8308.543,144,8308.057,7,8308.013,9038.936,2,0.21788053,9039.11,3,149,0.55904716,1072.6731,1.2795047,1073.7756,9039.099,1073.84,0.39475965,9038.91
V1_neurons__V1_neurons__chemical_synapse,197600391,111927,62482,151,8311.09,1067.7648,8311.098,156,8311.305,5,8311.327,9039.147,2,0.5850608,9039.729,3,146,0.37092894,1067.8467,1.1392511,1068.6213,9039.66,1068.6163,0.4277412,9039.046
V1_neurons__V1_neurons__chemical_synapse,197600392,111927,62482,151,8312.882,1065.7528,8312.961,165,8310.495,4,8310.391,9039.716,2,0.26757145,9039.581,3,139,0.48120245,1065.7218,0.69150686,1065.0026,9039.585,1065.0664,0.45081535,9039.703
V1_neurons__V1_neurons__chemical_synapse,197600568,119069,62482,187,8316.862,1095.6696,8316.934,57,8315.487,39,8315.401,9051.863,2,0.89167434,9052.538,3,167,0.9331232,1095.7507,0.41063648,1097.0844,9052.504,1097.1506,0.96942735,9051.831
V1_neurons__V1_neurons__chemical_synapse,197600569,119069,62482,215,8437.056,901.64264,8437.119,53,8435.96,3,8435.892,9167.645,2,0.69260097,9166.27,4,215,0.029716657,901.6948,0.36236894,902.5834,9166.349,902.6269,0.8711895,9167.712
V1_neurons__V1_neurons__chemical_synapse,197601109,169253,62482,117,8323.436,1062.9205,8323.374,12,8323.964,13,8324.059,9118.128,2,1.7032511,9118.699,3,189,0.6655816,1062.8723,0.032974456,1062.6484,9118.62,1062.589,0.49681857,9118.072
V1_neurons__V1_neurons__chemical_synapse,197601110,169253,62482,143,8411.293,940.7981,8411.344,38,8411.418,11,8411.43,9151.16,2,3.1926012,9151.094,4,198,0.78725016,941.0002,0.39481238,941.5769,9151.132,941.66077,0.938767,9151.19
V1_neurons__V1_neurons__chemical_synapse,197601111,169253,62482,144,8416.522,940.23016,8416.487,1,8417.321,14,8417.369,9152.102,2,1.8592666,9150.184,4,217,0.08679913,940.1538,0.24060754,938.8806,9150.292,938.82556,0.021950914,9152.18
V1_neurons__V1_neurons__chemical_synapse,197601112,169253,62482,144,8421.578,937.8868,8421.54,6,8423.013,21,8423.094,9153.394,2,1.0455159,9151.532,4,217,0.12467785,937.84515,1.0921606,937.13403,9151.635,937.09424,0.062100504,9153.4795
V1_neurons__V1_neurons__chemical_synapse,197601113,169253,62482,144,8425.895,934.66925,8425.849,10,8427.149,28,8427.222,9155.557,2,0.7113105,9153.679,4,217,0.1583637,934.70636,0.09808546,935.3663,9153.784,935.3914,0.09954905,9155.645
V1_neurons__V1_neurons__chemical_synapse,197601114,169253,62482,144,8430.316,931.9766,8430.337,17,8430.2,33,8430.1875,9158.099,2,0.09229654,9157.309,4,217,0.19044259,932.0739,0.34499502,932.87317,9157.393,932.9451,0.1412097,9158.168
V1_neurons__V1_neurons__chemical_synapse,197601115,169253,62482,144,8435.902,929.72546,8435.938,21,8435.914,40,8435.877,9159.064,2,2.209591,9159.006,4,217,0.22799222,929.82153,0.2988736,929.809,9159.077,929.88403,0.18836777,9159.124
V1_neurons__V1_neurons__chemical_synapse,197601116,169253,62482,144,8440.883,927.0505,8440.906,25,8440.108,45,8440.035,9159.753,2,2.015122,9160.866,4,217,0.25987616,927.0443,0.66649044,926.9796,9160.769,927.0014,0.2304481,9159.656
V1_neurons__V1_neurons__chemical_synapse,197601117,169253,62482,145,8415.512,938.61804,8415.57,4,8414.04,2,8413.918,9153.162,2,0.27063856,9155.171,4,199,0.052733637,938.5999,0.42615223,938.3748,9155.015,938.3692,0.044525176,9153.079
V1_neurons__V1_neurons__chemical_synapse,197601118,169253,62482,145,8419.3545,934.30774,8419.428,7,8419.239,9,8419.198,9156.051,2,1.4101828,9156.563,4,216,0.06016757,934.3618,0.30896974,934.6391,9156.468,934.6609,0.14237553,9155.982
V1_neurons__V1_neurons__chemical_synapse,197601119,169253,62482,145,8423.677,930.22577,8423.741,15,8422.82,16,8422.661,9159.272,2,0.51986486,9159.802,4,199,0.34281984,930.2743,0.32869968,930.5253,9159.716,930.5691,0.25150636,9159.206
V1_neurons__V1_neurons__chemical_synapse,197601120,169253,62482,146,8391.427,982.01605,8391.481,5,8390.234,48,8390.087,9131.466,2,0.98875165,9129.392,4,196,0.97481984,982.0969,0.8344337,982.6962,9129.621,982.7221,0.32034758,9131.548
V1_neurons__V1_neurons__chemical_synapse,197601121,169253,62482,147,8415.968,969.3096,8415.994,2,8415.51,51,8415.478,9128.784,2,1.6327974,9130.29,4,221,0.66511965,969.33105,0.48106694,969.66846,9130.192,969.6866,0.08087872,9128.709
V1_neurons__V1_neurons__chemical_synapse,238514232,2636,70578,52,8516.62,885.0061,8516.538,63,8517.896,59,8517.973,9200.18,2,0.26967233,9200.933,4,375,0.80257255,885.1224,0.2575202,887.0797,9200.891,887.2057,0.8450416,9200.136
V1_neurons__V1_neurons__chemical_synapse,238514233,2636,70578,102,8521.5205,861.3869,8521.534,16,8521.112,65,8521.071,9197.835,2,0.11025903,9195.984,4,376,0.93310577,861.38446,0.20467943,861.36273,9196.168,861.36865,0.70377535,9197.937
V1_neurons__V1_neurons__chemical_synapse,238514234,2636,70578,133,8456.822,877.6426,8456.754,33,8457.169,51,8457.327,9180.783,2,0.17912336,9180.382,4,372,0.7995791,877.485,0.027372474,877.223,9180.523,877.1652,0.44229335,9180.832
V1_neurons__V1_neurons__chemical_synapse,238514235,2636,70578,144,8490.486,859.3636,8490.542,63,8489.847,24,8489.785,9190.61,2,0.50325286,9192.307,4,374,0.38663083,859.22943,0.18108073,857.72394,9192.169,857.6602,0.91783243,9190.557
V1_neurons__V1_neurons__chemical_synapse,238514236,2636,70578,145,8491.232,859.3059,8491.305,4,8491.316,26,8491.328,9193.205,2,0.48247296,9192.879,4,374,0.41166747,859.49255,0.21656841,860.1112,9192.951,860.1802,0.17557457,9193.224
V1_neurons__V1_neurons__chemical_synapse,238514237,2636,70578,156,8495.641,859.3539,8495.607,3,8495.554,31,8495.54,9193.995,2,0.63434744,9193.382,4,374,0.4759812,859.1939,0.62738603,858.52704,9193.496,858.4405,0.13656409,9194.037
V1_neurons__V1_neurons__chemical_synapse,238514238,2636,70578,156,8502.063,857.6212,8502.064,11,8501.754,38,8501.684,9194.42,2,0.5164156,9194.517,4,374,0.5770145,857.798,1.0581542,858.29224,9194.487,858.3925,0.43684143,9194.437
V1_neurons__V1_neurons__chemical_synapse,238514239,2636,70578,159,8466.775,865.42316,8466.756,46,8467.404,0,8467.513,9185.79,2,0.42009956,9185.506,4,374,0.006344232,865.2375,0.42321357,864.2029,9185.556,864.125,0.9161244,9185.851
V1_neurons__V1_neurons__chemical_synapse,238514240,2636,70578,160,8468.781,864.6352,8468.716,2,8469.055,1,8469.085,9187.813,2,0.5127723,9185.561,4,374,0.032770522,864.55994,0.95971173,863.7733,9185.765,863.78784,0.44957572,9187.89
V1_neurons__V1_neurons__chemical_synapse,238514241,2636,70578,163,8468.803,864.8916,8468.751,1,8468.548,1,8468.523,9187.511,2,0.41299054,9185.572,4,374,0.023517124,864.93555,0.34243235,865.3244,9185.786,865.31024,0.011709599,9187.598
V1_neurons__V1_neurons__chemical_synapse,238514242,2636,70578,245,8522.015,848.7935,8521.932,53,8523.161,69,8523.3,9208.618,2,0.110472515,9208.594,4,374,0.9976831,848.6857,0.88261175,847.8218,9208.602,847.7755,0.6777235,9208.656
V1_neurons__V1_neurons__chemical_synapse,238514243,2636,70578,490,8494.899,857.2193,8494.884,14,8495.298,37,8495.343,9194.253,2,0.6497286,9193.322,4,376,0.5359324,857.0555,0.79122543,855.45264,9193.406,855.359,0.21776196,9194.291
V1_neurons__V1_neurons__chemical_synapse,238514244,2636,70578,506,8472.561,862.2153,8472.563,8,8472.46,6,8472.417,9186.912,2,0.2486671,9187.487,4,374,0.10205509,862.18915,0.20199153,862.22687,9187.277,862.125,0.056492828,9186.903
V1_neurons__V1_neurons__chemical_synapse,238514245,2636,70578,506,8482.443,859.4285,8482.433,40,8482.536,17,8482.549,9191.081,2,0.8024973,9190.576,4,374,0.27134272,859.60236,0.71442986,860.2127,9190.688,860.29724,0.24873985,9191.138
V1_neurons__V1_neurons__chemical_synapse,238514879,16297,70578,2,8404.157,963.51917,8404.133,13,8404.773,30,8404.819,9124.851,2,0.10659699,9123.3125,3,342,0.50042087,963.4657,0.2231637,962.8303,9123.422,962.79517,0.38360104,9124.923
V1_neurons__V1_neurons__chemical_synapse,238514880,16297,70578,25,8405.3955,967.4444,8405.625,7,8403.421,26,8403.315,9125.602,2,0.03895684,9124.175,3,342,0.42278796,967.47406,0.1829633,968.0537,9124.249,968.07477,0.3256852,9125.782
V1_neurons__V1_neurons__chemical_synapse,238514881,16297,70578,36,8424.829,975.28827,8424.833,36,8424.796,18,8424.795,9139.56,2,0.062257014,9138.396,3,323,0.35146827,975.37506,0.9594693,977.26904,9138.447,977.35626,0.34235176,9139.609
V1_neurons__V1_neurons__chemical_synapse,238514882,16297,70578,50,8411.581,967.4298,8411.681,9,8410.621,41,8410.528,9109.365,2,0.016569475,9109.76,3,328,0.45591098,967.45233,0.046149224,967.6591,9109.7295,967.65735,0.35960558,9109.343
V1_neurons__V1_neurons__chemical_synapse,238514883,16297,70578,75,8397.358,1018.3973,8397.626,69,8395.293,14,8395.157,9124.116,2,1.0930032,9125.267,3,354,0.34467608,1018.3982,1.1331483,1018.5021,9125.192,1018.4861,0.72722834,9123.994
V1_neurons__V1_neurons__chemical_synapse,238515062,19473,70578,13,8408.058,994.9584,8408.19,50,8406.32,38,8406.173,9163.912,2,1.2727653,9165.058,4,377,0.41130468,994.9534,1.0326169,994.842,9164.973,994.83215,0.7993457,9163.844
V1_neurons__V1_neurons__chemical_synapse,238515063,19473,70578,18,8400.484,1034.2802,8400.425,4,8401.691,38,8401.791,9139.412,2,1.605379,9137.893,3,354,0.8628693,1034.2714,0.40855768,1034.0897,9138.011,1034.0848,0.1837261,9139.495
V1_neurons__V1_neurons__chemical_synapse,238515064,19473,70578,105,8381.3545,997.8182,8381.295,22,8381.403,2,8381.357,9133.897,2,1.1187947,9133.936,3,343,0.3287206,997.92676,0.36823952,997.9403,9133.708,997.8671,0.37869522,9133.858
V1_neurons__V1_neurons__chemical_synapse,238515065,19473,70578,107,8401.107,951.1021,8401.032,6,8401.842,47,8401.987,9150.465,2,1.0063486,9150.879,3,337,0.6718118,951.06226,0.57516253,950.8183,9150.812,950.7826,0.258958,9150.406
V1_neurons__V1_neurons__chemical_synapse,238515066,19473,70578,107,8416.331,938.9616,8416.273,21,8416.635,22,8416.697,9125.734,2,0.6964275,9125.984,3,319,0.560882,939.01843,0.28329873,939.24615,9125.933,939.29065,0.8922967,9125.662
V1_neurons__V1_neurons__chemical_synapse,238515067,19473,70578,108,8417.169,939.70715,8417.146,3,8417.272,21,8417.278,9123.774,2,1.4631349,9125.979,3,319,0.5362836,939.71484,0.18330546,939.8653,9125.88,939.8958,0.7851498,9123.68
V1_neurons__V1_neurons__chemical_synapse,238515068,19473,70578,109,8414.494,947.7991,8414.586,7,8413.072,19,8412.981,9118.644,2,1.1443603,9119.326,3,318,0.87171274,947.78406,0.87173533,947.4951,9119.289,947.476,0.4080299,9118.603
V1_neurons__V1_neurons__chemical_synapse,238515069,19473,70578,110,8411.418,965.12946,8411.515,5,8410.5625,44,8410.482,9106.824,2,0.9270973,9106.531,3,328,0.5015723,965.07513,0.6915837,964.4006,9106.559,964.4044,0.051704474,9106.792
V1_neurons__V1_neurons__chemical_synapse,238515070,19473,70578,110,8408.744,983.3206,8408.693,20,8409.797,14,8409.869,9097.157,2,0.9259156,9098.811,3,340,0.581472,983.2575,0.6622,982.2771,9098.713,982.2338,0.17744267,9097.08
V1_neurons__V1_neurons__chemical_synapse,238515071,19473,70578,149,8414.825,937.69196,8414.795,2,8415.121,24,8415.136,9124.24,2,0.83865064,9126.076,3,319,0.6139002,937.7325,0.89428526,938.524,9125.987,938.54095,0.047272682,9124.144
V1_neurons__V1_neurons__chemical_synapse,238515072,19473,70578,149,8413.04,934.1084,8413.133,5,8411.829,29,8411.759,9124.2,2,1.2544355,9124.777,3,319,0.7484691,934.0465,1.1891419,932.98096,9124.745,932.9635,0.1451975,9124.162
V1_neurons__V1_neurons__chemical_synapse,238515073,19473,70578,197,8405.099,961.0726,8405.008,12,8405.592,32,8405.711,9122.958,2,0.4510808,9122.896,3,342,0.5480329,961.02386,0.68340504,960.737,9122.905,960.6897,0.12373875,9122.96
V1_neurons__V1_neurons__chemical_synapse,238515074,19473,70578,197,8422.927,936.2439,8422.945,52,8422.657,62,8422.592,9151.112,2,1.671397,9152.78,4,370,0.7007445,936.12976,0.4135006,935.62256,9152.494,935.5876,0.6301001,9151.019
V1_neurons__V1_neurons__chemical_synapse,238515075,19473,70578,214,8399.607,976.44794,8399.593,4,8399.594,14,8399.707,9123.957,2,0.34228563,9123.964,3,342,0.24338676,976.4652,1.14454,976.43933,9123.89,976.4052,0.2475689,9123.881
V1_neurons__V1_neurons__chemical_synapse,238516760,45243,70578,32,8421.183,956.9626,8421.097,1,8422.283,1,8422.327,9131.558,2,1.9667776,9129.326,3,319,0.036187824,956.9675,0.54993683,957.0434,9129.415,957.04285,0.07898012,9131.728
V1_neurons__V1_neurons__chemical_synapse,238516761,45243,70578,32,8421.272,968.5564,8421.145,5,8422.504,2,8422.569,9131.176,2,2.2414398,9132.46,3,316,0.49316153,968.52356,0.010483207,967.9059,9132.393,967.91425,0.2656168,9131.035
V1_neurons__V1_neurons__chemical_synapse,238516762,45243,70578,32,8426.2295,988.4789,8426.287,11,8425.768,24,8425.742,9131.3955,2,0.6751008,9132.932,3,324,0.30991894,988.4737,0.32134217,988.3961,9132.835,988.3876,0.62617075,9131.214
V1_neurons__V1_neurons__chemical_synapse,238516763,45243,70578,32,8427.339,1002.6509,8427.253,19,8427.559,4,8427.595,9134.344,2,0.8694423,9135.128,3,359,0.089371115,1002.6561,0.0,1002.6123,9135.009,1002.7279,0.8852062,9134.219
V1_neurons__V1_neurons__chemical_synapse,238516764,45243,70578,34,8429.454,1003.02234,8429.485,3,8429.363,6,8429.362,9137.697,2,0.7608513,9136.518,3,360,0.11541491,1003.0066,0.71988547,1002.8559,9136.642,1002.79987,0.22156312,9137.877
V1_neurons__V1_neurons__chemical_synapse,238516765,45243,70578,34,8432.426,1000.1988,8432.276,5,8433.739,12,8433.815,9135.874,2,2.8042476,9135.726,3,360,0.22613211,1000.1004,0.8363058,998.3603,9135.734,998.2457,0.47841534,9135.906
V1_neurons__V1_neurons__chemical_synapse,238516766,45243,70578,34,8438.439,988.57324,8438.54,10,8437.882,30,8437.864,9132.134,2,2.976102,9132.641,3,327,0.4808927,988.6464,0.74504036,990.9169,9132.625,991.06323,0.9430288,9132.063
V1_neurons__V1_neurons__chemical_synapse,238516767,45243,70578,76,8425.851,934.8565,8425.999,0,8424.226,64,8423.97,9153.255,2,3.805761,9153.668,4,370,0.7251117,935.0285,0.38312364,936.1001,9153.611,936.2151,0.0536128,9153.223
V1_neurons__V1_neurons__chemical_synapse,238516768,45243,70578,81,8419.172,937.7238,8419.085,3,8421.012,60,8421.28,9153.015,2,0.4270968,9151.79,4,370,0.6756164,937.67566,0.73895556,937.3956,9151.95,937.37805,0.56202006,9153.065
V1_neurons__V1_neurons__chemical_synapse,238516769,45243,70578,90,8416.7705,938.5664,8416.798,4,8416.304,23,8416.249,9126.791,2,0.6961342,9126.088,3,319,0.57662845,938.5244,0.3753371,938.03925,9126.159,938.05273,0.68490666,9126.889
V1_neurons__V1_neurons__chemical_synapse,238516770,45243,70578,91,8416.926,940.5363,8416.831,3,8417.919,20,8417.99,9126.047,2,0.011911093,9126.237,3,319,0.50705117,940.6044,0.14054766,941.68634,9126.226,941.7239,0.04746497,9126.056
V1_neurons__V1_neurons__chemical_synapse,238516771,45243,70578,100,8415.693,939.36505,8415.647,1,8416.97,21,8417.041,9126.871,2,0.106582806,9125.967,3,319,0.5470723,939.4129,0.5999087,940.41516,9126.016,940.37744,0.3935649,9126.954
V1_neurons__V1_neurons__chemical_synapse,238516772,45243,70578,102,8405.426,953.6982,8405.362,5,8406.004,41,8406.0625,9122.469,2,0.9160115,9121.232,3,342,0.6872769,953.67236,0.08371271,953.3217,9121.343,953.31415,0.18076465,9122.549
V1_neurons__V1_neurons__chemical_synapse,238516773,45243,70578,104,8355.688,982.86804,8355.715,33,8355.508,26,8355.447,9135.805,2,0.3185853,9135.051,3,347,0.4862137,982.7591,0.37536842,982.3234,9135.203,982.2651,0.8671905,9135.885
V1_neurons__V1_neurons__chemical_synapse,238516774,45243,70578,105,8351.533,985.1694,8351.547,1,8351.35,11,8351.333,9140.751,2,0.8799285,9140.949,3,345,0.4119431,985.03265,1.0077267,983.70996,9140.931,983.60944,0.3363542,9140.738
V1_neurons__V1_neurons__chemical_synapse,238516775,45243,70578,108,8350.633,985.1361,8350.62,1,8350.982,12,8351.003,9138.509,2,0.61310905,9141.001,3,345,0.42458034,985.12115,0.24545768,984.8661,9140.864,984.8535,0.06569105,9138.408
V1_neurons__V1_neurons__chemical_synapse,238516776,45243,70578,112,8407.105,964.6999,8407.017,35,8408.311,27,8408.613,9141.563,2,0.47042593,9141.17,4,370,0.30586985,964.5552,0.73755157,963.9376,9141.246,963.8923,0.33071694,9141.586
V1_neurons__V1_neurons__chemical_synapse,238516777,45243,70578,119,8413.744,934.95966,8413.792,5,8412.649,28,8412.576,9123.881,2,1.0491531,9124.922,3,319,0.7176742,934.9463,1.1676865,934.71674,9124.856,934.70044,0.37765083,9123.792
V1_neurons__V1_neurons__chemical_synapse,238516778,45243,70578,120,8405.369,937.0559,8405.273,1,8407.214,59,8407.322,9118.9795,2,0.10893527,9120.235,3,342,0.99205977,937.0645,0.7898927,937.2835,9120.168,937.2633,0.31083003,9118.95
V1_neurons__V1_neurons__chemical_synapse,238516779,45243,70578,126,8431.584,950.4331,8431.495,29,8433.032,25,8433.116,9135.726,2,0.11410257,9135.048,3,321,0.75520325,950.39514,0.0,949.7679,9135.086,949.7398,0.45706406,9135.769
V1_neurons__V1_neurons__chemical_synapse,238516780,45243,70578,126,8429.334,983.31793,8429.206,54,8429.796,22,8429.821,9135.911,2,0.08763878,9135.517,3,326,0.41106027,983.2287,0.36236686,981.8223,9135.547,981.75916,0.9828141,9136.038
V1_neurons__V1_neurons__chemical_synapse,238516781,45243,70578,176,8439.674,897.49194,8439.645,15,8440.898,18,8441.037,9160.422,2,0.20025046,9162.635,4,372,0.3019389,897.40497,0.68100756,896.674,9162.405,896.6365,0.98128825,9160.331
V1_neurons__V1_neurons__chemical_synapse,238516782,45243,70578,177,8442.136,895.7923,8442.174,7,8441.729,20,8441.641,9162.094,2,0.16632688,9163.429,4,372,0.33250803,895.67975,0.19038121,895.14905,9163.187,895.1028,0.04468604,9162.007
